OBS_ID EXTENSION START END MIDTIME EXP_TIME FILTER PA HELIO HELIO_V OBS_DIS PHASE RA DEC PX PY
00091257001 1 2011-12-23T20:30:13.000 2011-12-23T20:31:51.000 2011-12-23T20:31:02.000 96.2099392059746 V 163.060548903495 1.550538757294 0.0357549 2.00918067462423 28.5374 262.59388 24.64382 487.8498736174719 577.7195070617774
00091257002 1 2011-12-23T20:54:54.000 2011-12-23T20:56:53.000 2011-12-23T20:55:53.500 116.91051561865 UVW2 163.011951362526 1.55053913215 0.0394378 2.00904504554409 28.5389 262.59173 24.64801 1198.5661134322736 1276.7404381380434
00091257002 1 2011-12-23T20:33:24.000 2011-12-23T20:54:53.000 2011-12-23T20:44:08.500 774.841152 UGRISM 163.011951362526 1.550538950389 0.037697 2.0090989745147 28.538 262.59274 24.64632 952.4158447687922 678.8224239744668
00091265001 1 2012-03-01T10:46:54.000 2012-03-01T10:51:00.000 2012-03-01T10:48:57.000 241.817041033946 UVW1 63.9920287159922 1.811724897159 11.8887552 1.27058592418607 31.752 229.74394 66.33518 520.2578562084789 638.5010316655992
00091265001 1 2012-03-01T10:42:24.000 2012-03-01T10:46:47.000 2012-03-01T10:44:35.500 259.60395016906 V 63.9920287159922 1.811704115234 11.8884185 1.27059712038341 31.7533 229.75319 66.33297 510.9392590934965 619.0751318624636
00091265002 1 2012-03-01T10:51:23.000 2012-03-01T10:59:00.000 2012-03-01T10:55:11.500 368.5055916 UGRISM 63.9953961430773 1.811754660344 11.8892373 1.2705724306388 31.75 229.73091 66.33809 566.4357457015675 1282.9283931682667
00091265003 1 2012-03-01T10:59:22.000 2012-03-01T11:06:59.000 2012-03-01T11:03:10.500 192.8742066 UGRISM 64.0028972865645 1.811792730174 11.8898538 1.27056006953402 31.7473 229.715 66.34148 606.0320364353448 1374.5661584892061
00091265004 1 2012-03-01T11:07:22.000 2012-03-01T11:15:22.000 2012-03-01T11:11:22.000 189.6601794 UGRISM 64.0032628859504 1.811831795319 11.8904864 1.2705526489714 31.7447 229.69995 66.34482 646.7384755027658 1375.020480172329
00091265004 1 2012-03-01T11:15:20.000 2012-03-01T11:15:52.000 2012-03-01T11:15:36.000 31.9066812237921 UVW2 64.0032628859504 1.811851984368 11.8908133 1.27055033477836 31.7436 229.69271 66.34659 1219.7388311616576 1077.0629276505151
00091266001 1 2012-03-04T10:54:38.000 2012-03-04T10:58:59.000 2012-03-04T10:56:48.500 257.551618306051 UVW1 50.9488201715069 1.832646836573 12.2147184 1.26612550579582 30.9895 221.02287 68.43359 530.7308220178304 525.1741201621473
00091266001 1 2012-03-04T10:49:39.000 2012-03-04T10:54:32.000 2012-03-04T10:52:05.500 289.129352854283 V 50.9488201715069 1.832623729604 12.2143721 1.2661316063971 30.9907 221.03501 68.43168 522.7241999822786 517.7855977229242
00091266002 1 2012-03-04T10:59:23.000 2012-03-04T11:06:59.000 2012-03-04T11:03:11.000 417.6715212 UGRISM 51.0137728266248 1.832678068651 12.2151864 1.26612005822814 30.9876 221.00661 68.43589 779.2495351334607 1576.0167536011306
00091266003 1 2012-03-04T11:07:22.000 2012-03-04T11:15:00.000 2012-03-04T11:11:11.000 225.1013442 UGRISM 50.9921697813035 1.832717263325 12.2157736 1.26611850284138 30.985 220.98695 68.43842 791.2060870266546 1575.4466363191166
00091266004 1 2012-03-04T11:24:15.000 2012-03-04T11:24:52.000 2012-03-04T11:24:33.500 36.4347007943806 UVW2 51.0072383496422 1.832782795654 12.2167553 1.26612754786821 30.9808 220.95702 68.4424 1352.4101972185422 1178.280523807011
00091266004 1 2012-03-04T11:15:22.000 2012-03-04T11:24:17.000 2012-03-04T11:19:49.500 215.9370234 UGRISM 51.0072383496422 1.832759603601 12.2164079 1.2661230482245 30.9822 220.96715 68.44097 854.6432845173705 1589.597772071742
00091267001 1 2012-04-01T13:36:44.000 2012-04-01T13:40:38.000 2012-04-01T13:38:41.000 230.078508178581 V 300.012545730908 2.0514908023 14.5409325 1.52722987177082 27.8111 143.04548 57.54654 508.8132525463426 624.6521769939696
00091267001 1 2012-04-01T13:40:45.000 2012-04-01T13:43:59.000 2012-04-01T13:42:22.000 191.36651834787 UVW1 300.012545730908 2.051512281774 14.541092 1.52726847186415 27.8111 143.04258 57.54466 506.3799764956141 620.8989972436476
00091267002 1 2012-04-01T13:44:23.000 2012-04-01T13:50:00.000 2012-04-01T13:47:11.500 331.565877899134 UGRISM 299.991732028602 2.051540419158 14.5413009 1.5273213200904 27.8114 143.03856 57.54216 1902.189603687445 1551.2114908495962
00091267003 1 2012-04-01T13:50:22.000 2012-04-01T13:55:59.000 2012-04-01T13:53:10.500 331.989371488091 UGRISM 300.003758656533 2.051575311802 14.54156 1.52739136063889 27.812 143.03335 57.53894 1886.2584582487393 1530.5433803345109
00091267004 1 2012-04-01T13:56:22.000 2012-04-01T14:03:27.000 2012-04-01T13:59:54.500 355.117431 UGRISM 299.998029782919 2.051614578597 14.5418515 1.52747679878562 27.8128 143.02738 57.53513 1909.4776369868036 1504.4476018372395
00091267004 1 2012-04-01T14:03:25.000 2012-04-01T14:03:54.000 2012-04-01T14:03:39.500 28.3466695349621 UVW2 299.998029782919 2.051636447679 14.5420139 1.52752732395586 27.8133 143.02411 57.53292 1366.238609005606 1217.6495433328025
